,Title,Link,Name,Cat,Aut link,Plan,Budget,Date
257,Varajase muusika festival Tallinn feat. Reval,https://www.hooandja.ee/projekt/varajase-muusika-festival-tallinn-feat-reval,Taavi-Mats Utt Sündmus,Sündmus,https://www.hooandja.ee/users/stuudio415,100,2000,2018
256,Laikrete perebändi plaat,https://www.hooandja.ee/projekt/laikrete-perebandi-plaat,Piret Laikre Muusika,Muusika,https://www.hooandja.ee/users/piret3,131,3681,2018
255,Jõgevamaa kasside turvakodu rajamine,https://www.hooandja.ee/projekt/jogevamaa-kasside-turvakodu-rajamine,MTÜ Paita Mind Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/paitamind,113,6211,2018
254,Silvia Kronbergi raamatu „Anna ja Miina suvised lood“  väljaandmine,https://www.hooandja.ee/projekt/anna-ja-miina-suvised-lood,Silvia Kronberg Trükis,Trükis,https://www.hooandja.ee/users/janika8,125,563,2018
252,"Lühifilm ""Kättemaks""",https://www.hooandja.ee/projekt/luhifilm-kattemaks,Astrid Laupmaa Film & Foto,Film & Foto,https://www.hooandja.ee/users/azdrid,100,3000,2018
253,FACE tantsukooli oma stuudio loomine,https://www.hooandja.ee/projekt/face-tantsustuudio-loomine,FACE Moe- ja Tantsukool Sport,Sport,https://www.hooandja.ee/users/facetantsukool,118,1765,2018
251,Saaremaa Ühisgümnaasiumi 102. lennu kabaree,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-102-lennu-kabaree,Stella Stepanov Sündmus,Sündmus,https://www.hooandja.ee/users/stellastepanov006,213,2130,2018
250,Käru Muuseumi näitus Kärus,https://www.hooandja.ee/projekt/karu-muuseumi-naitus-karus,Aljona Surzhikova Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/saljona,118,2365,2018
246,Rahva Observatoorium Eestis,https://www.hooandja.ee/projekt/rahva-observatoorium-eestis,Vladimir Goman Haridus,Haridus,https://www.hooandja.ee/users/volod,101,15217,2018
247,Toeta antipropaganda häält!,https://www.hooandja.ee/projekt/toeta-iseseisevat-haalt-raamatut-venemaa-kohta,MTU IMEMAA  Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/christianazalevskaya,100,550,2018
248,Kunstnikuteks hakatakse,https://www.hooandja.ee/projekt/kunstnikuteks-hakatakse,Anna Kunst,Kunst,https://www.hooandja.ee/users/preobrazenskaja19,108,430,2018
249,Kali Briis album ’’Cloudy with a Chance of Briis’’,https://www.hooandja.ee/projekt/kali-briis-album-cloudy-chance-briis,Kali Briis Muusika,Muusika,https://www.hooandja.ee/users/kalibriisofficial,108,3454,2018
244,Jõuluvana postkontor 2018,https://www.hooandja.ee/projekt/jouluvana-postkontor-2018,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,118,945,2018
243,"Rahu projekt ""Julgus""",https://www.hooandja.ee/projekt/kiusamisvastane-lavastus-julgus,KOIT TANTSUKOOL Sündmus,Sündmus,https://www.hooandja.ee/users/maria11,100,1068,2018
242,Jääpurjeka kelgu ja masti ostu toetamine,https://www.hooandja.ee/projekt/jaapurjeka-kelgu-ja-masti-ostu-toetamine,Rein Saar Sport,Sport,https://www.hooandja.ee/users/saarerein,110,2190,2018
240,Aleksei Turovski „Aastaajad“,https://www.hooandja.ee/projekt/aleksei-turovski-aastaajad,Zoosemu Trükis,Trükis,https://www.hooandja.ee/users/zoosemu,102,7655,2018
241,Iluuisutaja Carmen-Aneth Vanatoa ettevalmistus eelseisvateks võistlusteks,https://www.hooandja.ee/projekt/iluuisutaja-carmen-aneth-vanatoa-ettevalmistus-eelseisvateks-voistlusteks,Carmen-Aneth Vanatoa Sport,Sport,https://www.hooandja.ee/users/vanatoaelika,100,550,2018
239,Nõmme Lumepargi uuele nõlvale uued obstaaklid!,https://www.hooandja.ee/projekt/nomme-lumepargi-uuele-nolvale-uued-obstaaklid,Kaimai Sport,Sport,https://www.hooandja.ee/users/kaimai,181,8130,2018
238,Aita sisustada kaasaegne puutöötuba!,https://www.hooandja.ee/projekt/aita-sisustada-kaasaegne-puutootuba,Tauno Toompuu Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/taunotoompuu,107,5330,2018
237,"Suits ja Kool heliplaat ""Kasesalu tantsud""",https://www.hooandja.ee/projekt/suits-ja-kool-heliplaat-kasesalu-tantsud,Kristi Kool Muusika,Muusika,https://www.hooandja.ee/users/spotlight,101,2165,2018
236,Carlos Ukareda debüütsingli muusikavideo,https://www.hooandja.ee/projekt/carlos-ukareda-debuutsingli-muusikavideo,Carlos Ukareda Muusika,Muusika,https://www.hooandja.ee/users/1980346795388400,106,850,2018
235,Rajame uuendusmeelse Noortekohviku,https://www.hooandja.ee/projekt/noortekohvik,MTÜ 4youthEST Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/4youthest,100,2468,2019
234,Kukkudes armastusse,https://www.hooandja.ee/projekt/kukkudes-armastusse,Marilii Toots Trükis,Trükis,https://www.hooandja.ee/users/mariliitoots,114,3955,2019
233,Eesti Eriolümpia Abu Dhabi maailmamängudele!,https://www.hooandja.ee/projekt/eesti-eriolumpia-abu-dhabi-maailmamangudele,EO Eesti Ühendus Sündmus,Sündmus,https://www.hooandja.ee/users/siret7,108,1300,2019
231,"Noortelavastus “Tahan, ei taha”",https://www.hooandja.ee/projekt/noortelavastus-tahan-ei-taha,KRAM teatristuudio Teater,Teater,https://www.hooandja.ee/users/kramstuudio,107,1600,2019
232,EST-929 Talisurfi MMile,https://www.hooandja.ee/projekt/est-929-talisurfi-mmile,Boris Ljubtšenko Sport,Sport,https://www.hooandja.ee/users/boris567890,108,2820,2019
229,Seksuaalhariduslik noortelavastus “Kuidas öelda jah?”,https://www.hooandja.ee/projekt/seksuaalhariduslik-noortelavastus-kuidas-oelda-jah,Tiina Sööt Teater,Teater,https://www.hooandja.ee/users/tiinastus,102,1534,2019
228,Mõniste-Ritsiku kiriku külgsissepääsu renoveerimine,https://www.hooandja.ee/projekt/moniste-ritsiku-kiriku-kulgsissepaasu-renoveerimine,Oleg Tereping Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/oleg5,127,1461,2019
227,Lühifilm „Sofia“,https://www.hooandja.ee/projekt/luhifilm-sofia,Eleriin Film & Foto,Film & Foto,https://www.hooandja.ee/users/eleriinmiilman,111,775,2019
226,The Swingin' Sisters & Band albumi ''Õnnele vastu'' salvestamine.,https://www.hooandja.ee/projekt/swingin-sisters-b-albumi-onnele-vastu-salvestamine,The Swingin’ Sisters Muusika,Muusika,https://www.hooandja.ee/users/theswinginsisters,135,4315,2019
224,Muusikalinoored New Yorki,https://www.hooandja.ee/projekt/muusikalinoored-new-yorki,hannaliina Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/hannaliina,106,4235,2019
225,Toormoor kohvik/galerii,https://www.hooandja.ee/projekt/toormoor-kohvikgalerii,marita krull Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/maritalind,111,3899,2019
223,Puhja lasteaed Pääsusilm lastele seiklusrada,https://www.hooandja.ee/projekt/puhja-lasteaed-paasusilm-lastele-seiklusrada,Kersti Palm Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/palmkersti,112,6058,2019
222,Juhani Püttsepp „Alam-Pedja lood”,https://www.hooandja.ee/projekt/juhani-puttsepp-alam-pedja-lood,Alam-Pedja lood Trükis,Trükis,https://www.hooandja.ee/users/ailautsupyttsepp,162,5253,2019
221,Luulekogu MAAILMA LEIDSIN ENESEST väljaandmine,https://www.hooandja.ee/projekt/maailma-leidsin-enesest,Anneliis Kõiv Trükis,Trükis,https://www.hooandja.ee/users/anneliiskoiv,204,2450,2019
220,"Nagy Bögö albumi “Kõik, mis torupillist” väljaandmine",https://www.hooandja.ee/projekt/nagy-bogo-albumi-koik-mis-torupillist-valjaandmine,Nagy Bögö Muusika,Muusika,https://www.hooandja.ee/users/nagybogomusic,112,1345,2019
219,The Soul of a Woman (Naise hing),https://www.hooandja.ee/projekt/soul-woman-naise-hing,The Soul of a Woman Kunst,Kunst,https://www.hooandja.ee/users/kivistikelena,121,1810,2019
218,Saaremaa esindamine purjetamises 2019. aasta Saarte Mängudel,https://www.hooandja.ee/projekt/2019-aasta-saarte-mangud,Silver Vahstein Sport,Sport,https://www.hooandja.ee/users/merib2,100,2703,2019
217,Siberi lapsepõlv. Näitused 16 raudteejaamas üle Eesti.,https://www.hooandja.ee/projekt/siberi-lapsepolv,piibeleht Sündmus,Sündmus,https://www.hooandja.ee/users/piibeleht,105,5270,2019
216,RIFFARRICA albumi väljaandmine,https://www.hooandja.ee/projekt/riffarrica-albumi-valjaandmine,Kulno Malva Muusika,Muusika,https://www.hooandja.ee/users/kulnom,109,2735,2019
215,"Helin-Mari Arderi autoriplaadi ""Sinine"" väljaandmine",https://www.hooandja.ee/projekt/helin-mari-arderi-autoriplaat-sinine,Helin-Mari Arder Muusika,Muusika,https://www.hooandja.ee/users/helinmaria,191,2866,2019
214,Aili-Küllike Paeglise elulooraamat,https://www.hooandja.ee/projekt/aili-kullike-paeglise-elulooraamat,Tarvi Langus Trükis,Trükis,https://www.hooandja.ee/users/tarvilangus02,139,695,2019
213,Must Kast 5: rattad alla!,https://www.hooandja.ee/projekt/must-kast-5-rattad-alla,Kaarel Targo Teater,Teater,https://www.hooandja.ee/users/kaareltargo,104,9844,2019
212,«Tuleb/Ei tule» Etenduse muusika - Modulshtein new album,https://www.hooandja.ee/projekt/modulshtein-new-album,Aleksandr Žedeljov Teater,Teater,https://www.hooandja.ee/users/sasjaz,105,2205,2019
211,Tõnu Timmi debüüt CD ‘’TÕUN’’,https://www.hooandja.ee/projekt/tonu-timmi-debuut-cd-toun,Tonu Timm Muusika,Muusika,https://www.hooandja.ee/users/tonutimm,130,3250,2019
210,Eesti poisid Kentucky MM-ile,https://www.hooandja.ee/projekt/eesti-poisid-kentucky-mmile,Elina Peial Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/elinapeial,232,3487,2019
209,Black Bread Gone Mad esikalbumi “Ayibobo” väljalaskmine.,https://www.hooandja.ee/projekt/black-bread-gone-mad-ayibobo,Mati Tubli Muusika,Muusika,https://www.hooandja.ee/users/matitubli,102,3051,2019
208,Albumi „Hoia südame sees mind“ avaldamine,https://www.hooandja.ee/projekt/albumi-hoia-sudame-sees-mind-avaldamine,Renat Ränk Muusika,Muusika,https://www.hooandja.ee/users/renatr2nk,109,1305,2019
207,ЛЮБИЛА \ Loved \ Armastasin,https://www.hooandja.ee/projekt/lyubila-loved-armastasin,Natalja Matsenene Film & Foto,Film & Foto,https://www.hooandja.ee/users/nataliamachenene,114,1705,2019
206,Liina Saare CD “Õhtulaulud”,https://www.hooandja.ee/projekt/liina-saare-cd-ohtulaulud,Liina Saar Muusika,Muusika,https://www.hooandja.ee/users/saarliina,101,3015,2019
205,„Palgaga rikkaks. Kuidas lõpetada enda odavmüük ja saada turu parimat palka”,https://www.hooandja.ee/projekt/palgaga-rikkaks,Ekke Lainsalu Trükis,Trükis,https://www.hooandja.ee/users/ekke,107,2469,2019
204,"Mänguasjade laenutuse ""Lelukogu"" avamine",https://www.hooandja.ee/projekt/manguasjade-laenutuse-lelukogu-avamine,Tiina Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/tiinanettan,103,3400,2019
203,Laulupesa uued Muusikavideod!,https://www.hooandja.ee/projekt/laulupesa-uued-muusikavideod,Airi Liiva Muusika,Muusika,https://www.hooandja.ee/users/airiliiva,200,10000,2019
202,Elva Koertepark,https://www.hooandja.ee/projekt/elva-koertepark,Toomas Laatsit Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/tomlaatsit,138,4145,2019
199,Orienteerumisseiklus Lost in Woods 3in1,https://www.hooandja.ee/projekt/orienteerumisseiklus-lost-woods-3in1,adventures.ee Sündmus,Sündmus,https://www.hooandja.ee/users/enduro,102,4800,2019
200,TÜ akadeemilise naiskoori osalemine Vietnami koorikonkursil,https://www.hooandja.ee/projekt/tuan-osalemine-vietnami-rahvusvahelisel-koorikonkursil,Marili Muusika,Muusika,https://www.hooandja.ee/users/marilipartel,137,3145,2019
201,Ansambel MA debüütalbum „Connected Through“,https://www.hooandja.ee/projekt/ansambel-ma-debuutalbum-connected-through,Maarja Aarma Muusika,Muusika,https://www.hooandja.ee/users/maarjaaarma,102,2562,2019
198,100 fotot. Mida inimesed räägivad?,https://www.hooandja.ee/projekt/100-fotot-mida-inimesed-raagivad,MTÜ Planet27 Film & Foto,Film & Foto,https://www.hooandja.ee/users/info207,102,610,2019
197,Paul Neitsovi CD väljaandmine,https://www.hooandja.ee/projekt/paul-neitsovi-cd-valjaandmine,Paul Neitsov Muusika,Muusika,https://www.hooandja.ee/users/paulneitsov-0,112,2245,2019
196,Popside uue plaadi välja andmine,https://www.hooandja.ee/projekt/popside-uue-plaadi-valja-andmine,kristi.terep Muusika,Muusika,https://www.hooandja.ee/users/kristiterep,107,4800,2019
194,Ronimissein Rakvere Reaalgümnaasiumi kõige noorematele,https://www.hooandja.ee/projekt/ronimissein-rakvere-reaalgumnaasiumi,Mare Paloots Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/marepaloots,106,4410,2019
195,Siiditrükistuudiole trükikarussell,https://www.hooandja.ee/projekt/siiditrukistuudiole-trukikarussell,Sirla Kunst,Kunst,https://www.hooandja.ee/users/sirlacool,106,4240,2019
192,Aitame Võlukeelte lapsed mainekatele muusikafestivalidele Eestit esindama,https://www.hooandja.ee/projekt/aitame-volukeelte-lapsed-eestit-esindama,Heidy Kiviloo Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/heidyk,105,2935,2019
193,"Liisi Seili luuletuste ja fotode kogu ""Kevad on juba õhus""",https://www.hooandja.ee/projekt/liisi-seili-luuletuse-ja-fotode-kogu-kevad-juba-ohus,Liisi Seil Trükis,Trükis,https://www.hooandja.ee/users/liisiseil,102,1735,2019
191,"Vokaalgrupp Mirt debüütalbum ""Üle maa, üle vee""",https://www.hooandja.ee/projekt/vokaalgrupp-mirt-debuutalbum-ule-maa-ule-vee,Piret Lilleste Muusika,Muusika,https://www.hooandja.ee/users/piretlilleste,114,3200,2019
189,"Toetame koos  arenduskeskuse ""Matveika"" lapsi!",https://www.hooandja.ee/projekt/matveika,Elena Kivistik Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/elenamoda25,101,5061,2019
190,Eesti ühe tuntuima karikaturisti Vello Agori (Gori) rüüstatud hauakivi taastamine,https://www.hooandja.ee/projekt/eesti-karikaturisti-vello-agori-gori-hauakivi-taastamine,Jaak Valdre Kunst,Kunst,https://www.hooandja.ee/users/jaakvaldre1,101,603,2019
184,Loome koos Eesti parima ajakirja!,https://www.hooandja.ee/projekt/loome-koos-eesti-parima-ajakirja,Edasi.org Meedia,Meedia,https://www.hooandja.ee/users/janeckuibo2,100,5001,2019
185,Saa osa viikingite ajaloost,https://www.hooandja.ee/projekt/saaremaa-viikingitel-palgid-puhta-puudu,Asva Linnus MTÜ Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kuisiisjuba,110,5512,2019
186,The Chuck Band Show,https://www.hooandja.ee/projekt/chuck-band-show,Aet Laigu Film & Foto,Film & Foto,https://www.hooandja.ee/users/aetlaigu,101,10080,2019
187,"Raamat ""Ansel""",https://www.hooandja.ee/projekt/raamat-ansel,Kaupo Kikkas Trükis,Trükis,https://www.hooandja.ee/users/kaupo,103,6159,2019
188,Kadri Voorandi uue albumi väljaandmine,https://www.hooandja.ee/projekt/kadri-voorandi-uue-albumi-valjaandmine,Kadri Voorand Muusika,Muusika,https://www.hooandja.ee/users/kadrivoorand,114,3422,2019
183,"Tuuli ja Teet Vellingu CD ""Armastus eesti moodi"" väljaandmine",https://www.hooandja.ee/projekt/tuuli-ja-teet-vellingu-cd-armastus-eesti-moodi-valjaandmine,Tuuli Velling Muusika,Muusika,https://www.hooandja.ee/users/tuuli1,125,3115,2019
182,President,https://www.hooandja.ee/projekt/president,Elisabeth Hunt Teater,Teater,https://www.hooandja.ee/users/huntelisabeth1,117,1167,2019
181,"Teatrikompanii Morff debüütlavastuse ""Mäng"" väljatoomine",https://www.hooandja.ee/projekt/morff-debuutlavastus-mang,Teatrikompanii Morff Teater,Teater,https://www.hooandja.ee/users/sebastiantalmar,105,836,2019
180,Eestloor,https://www.hooandja.ee/projekt/eestloor,riina.eigi Trükis,Trükis,https://www.hooandja.ee/users/riinaeigi,104,675,2019
179,"Triin Araku autoriloominguga CD ""Üle Maarjamaa"" väljaandmine",https://www.hooandja.ee/projekt/triin-araku-autoriloominguga-cd-ule-maarjamaa-valjaandmine,Triin Arak Muusika,Muusika,https://www.hooandja.ee/users/triinarak,147,3686,2019
178,River8 minialbum,https://www.hooandja.ee/projekt/river8-minialbum,Sten Aamer Muusika,Muusika,https://www.hooandja.ee/users/stenmandolin,107,1605,2019
177,annalutter. KUUT,https://www.hooandja.ee/projekt/kuut,Anna Lutter Kunst,Kunst,https://www.hooandja.ee/users/lutteranna,106,7442,2019
175,"Rakvere Põhikooli Mudilaskoor suveks ""vormi""!",https://www.hooandja.ee/projekt/rakvere-pohikooli-mudilaskoor-suveks-vormi,Aire Aros Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/aros,150,1570,2019
176,"""Karmoškaaabitsa"" väljaandmine",https://www.hooandja.ee/projekt/karmoskaaabitsa-valjaandmine,Matis Leima Muusika,Muusika,https://www.hooandja.ee/users/matisleima,330,3301,2019
172,LBRNT19,https://www.hooandja.ee/projekt/lbrnt19,Rait Sohkin Muusika,Muusika,https://www.hooandja.ee/users/raitsohkin,103,2757,2019
173,"Lõbus ja hariv lauamäng ""Häkkerite lahing""",https://www.hooandja.ee/projekt/lobus-ja-hariv-lauamang-hakkerite-lahing,Diana Poudel Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/dianapoudel,103,4138,2019
174,Aitame Kehtna robootikud Uruguaisse võistlema,https://www.hooandja.ee/projekt/aitame-kehtna-robootikud-uruguaisse-voistlema,Airi Metsaäär Tehnoloogia,Tehnoloogia,https://www.hooandja.ee/users/airimets,111,2500,2019
171,Pelgulinna Päevad 2019,https://www.hooandja.ee/projekt/pelgulinna-paevad-2019,ana lepik Sündmus,Sündmus,https://www.hooandja.ee/users/ana,101,1211,2019
169,Maria Stuarti uue albumi väljaandmine,https://www.hooandja.ee/projekt/maria-stuarti-uue-albumi-valjaandmine,Liana Kolodinskaja Muusika,Muusika,https://www.hooandja.ee/users/mariastuartband,100,2102,2019
170,Uued ja turvalised masinad Virtsu Kooli tööõpetuseklassi!,https://www.hooandja.ee/projekt/uued-ja-turvalised-masinad-virtsu-kooli-tooopetuseklassi,Stanislav Nemeržitski Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/stanislavnemerzhitski,102,2548,2019
168,"Vabaõhulavastus ""Taevas, muld ja tulevik""",https://www.hooandja.ee/projekt/vabaohulavastus-taevas-muld-ja-tulevik,Merilin Kirbits Teater,Teater,https://www.hooandja.ee/users/merilinkirbits,104,3127,2019
167,Discgolfi pargi rajamine Ebaverre,https://www.hooandja.ee/projekt/discgolfi-pargi-rajamine-ebaverre,Väike-Maarja Vallavalitsus Sport,Sport,https://www.hooandja.ee/users/signesabas,102,1310,2019
165,"""Me mängime armastust""",https://www.hooandja.ee/projekt/me-mangime-armastust,Marek Demjanov Teater,Teater,https://www.hooandja.ee/users/gloria,128,1092,2019
166,"Shabat Quarteti album ""Meie kodu""",https://www.hooandja.ee/projekt/shabat-quarteti-album-meie-kodu,aleksandra kremenetski Muusika,Muusika,https://www.hooandja.ee/users/aleksandrakremenetski,101,1010,2019
163,Eesti väikseim festival RuhnuRahu 2019,https://www.hooandja.ee/projekt/eesti-vaikseim-festival-ruhnurahu-2019,Martin Aadamsoo Sündmus,Sündmus,https://www.hooandja.ee/users/aadamsoom,114,571,2019
164,Filmimisvarustus Eikellegimaale!,https://www.hooandja.ee/projekt/filmimisvarustus-eikellegimaale,Rea Mees Keskkond,Keskkond,https://www.hooandja.ee/users/rea,104,985,2019
162,"JMA spoken word album ""Restored Ruins""",https://www.hooandja.ee/projekt/jma-spoken-word-album-restored-ruins,Joel Markus Antson Muusika,Muusika,https://www.hooandja.ee/users/joelmarkusantson,108,2161,2019
160,Fotograafide teemaveeb,https://www.hooandja.ee/projekt/fotograafide-teemaveeb,Peep Sooman Film & Foto,Film & Foto,https://www.hooandja.ee/users/peepsooman,119,5230,2019
161,Kasuperede suvekool,https://www.hooandja.ee/projekt/kasuperede-suvekool,Lea Sõmer Sündmus,Sündmus,https://www.hooandja.ee/users/leas6mer,115,1145,2019
158,"Ele Millistferi autoriplaadi ""Alguse paik"" väljaandmine",https://www.hooandja.ee/projekt/ele-millistferi-autoriplaadi-alguse-paik-valjaandmine,Ele Millistfer Muusika,Muusika,https://www.hooandja.ee/users/emillistfer,149,5671,2019
159,"Alguses Oli Duur CD ""Veeri, päiväkene!"" väljaandmine",https://www.hooandja.ee/projekt/alguses-oli-duur-cd-veeri-paivakene-valjaandmine,Koidu Ahk Muusika,Muusika,https://www.hooandja.ee/users/tsirguko,113,603,2019
156,EcoLabel sertifikaat kodumaistele ökoloogistele puhastustoodetele,https://www.hooandja.ee/projekt/clean-ecoworld,Clean Success OÜ Keskkond,Keskkond,https://www.hooandja.ee/users/info216,105,2310,2019
157,Jalgpalliväravad (5x2m) Keila Kooli staadionile,https://www.hooandja.ee/projekt/jalgpallivaravad-5x2m-keila-kooli-staadionile,Keila Jalgpalliklubi Sport,Sport,https://www.hooandja.ee/users/taut8,101,2025,2019
155,"Luulekogu ""Vahetevahel""",https://www.hooandja.ee/projekt/luulekogu-vahetevahel,Jete Trükis,Trükis,https://www.hooandja.ee/users/eevaldjete,134,2011,2019
154,Eestist pärit VANPRE Moebränd Riia Moenädalale,https://www.hooandja.ee/projekt/vanpre,Guest Disain,Disain,https://www.hooandja.ee/users/vanpredesign,100,2000,2019
152,XXII rahvusvaheline korvpallifännide turniir,https://www.hooandja.ee/projekt/xxii-rahvusvaheline-korvpallifannide-turniir,BC Kalev/Cramo fanclub Sport,Sport,https://www.hooandja.ee/users/fan,100,2160,2019
153,Kaur Kivistik Šveitsi treeninglaagrisse koos maailma parimate jooksjatega,https://www.hooandja.ee/projekt/kaur-kivistik-sveitsi-treeninglaagerisse,Kaur Kivistik Sport,Sport,https://www.hooandja.ee/users/kaurk1991,112,4402,2019
151,"Luulekogu ""Hingesosinad""",https://www.hooandja.ee/projekt/luulekogu-hingesosinad,Ada Kiipus Trükis,Trükis,https://www.hooandja.ee/users/adakiipus,109,2132,2019
150,TalTech Cheerleadersid Euroopa Meistrivõistlustele!,https://www.hooandja.ee/projekt/taltech-cheerleadersid-euroopa-meistrivoistlustele,Helmi Sakala Sport,Sport,https://www.hooandja.ee/users/helmisakala,102,2560,2019
149,"Kreet Rosina autoriloominguga harfimuusika CD ""Armastuse helid""",https://www.hooandja.ee/projekt/cd-armastuse-helid,Kreet Rosin-Pindmaa Muusika,Muusika,https://www.hooandja.ee/users/kreetrosin,163,3105,2019
145,#621 kaubiku soetamine,https://www.hooandja.ee/projekt/621-kaubiku-soetamine,Tanel Teas Sport,Sport,https://www.hooandja.ee/users/teeotsatalu,109,760,2019
146,Uus Tantsukool vajab hoogu!,https://www.hooandja.ee/projekt/uus-tantsukool-vajab-hoogu,Alissa Montes Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/alyssake,106,8480,2019
147,Noorte loovuskeskuse rajamine Atlantise majja,https://www.hooandja.ee/projekt/noorte-loovuskeskuse-rajamine-atlantise-majja,Shaté Tantsukool Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kirsikkakurg,100,4000,2019
144,Aitame Mihkel Keldoja Ameerikasse CrossFit Gamesile,https://www.hooandja.ee/projekt/aitame-mihkel-keldoja-ameerikasse-crossfit-gamesile,Mihkel Keldoja Sport,Sport,https://www.hooandja.ee/users/mihkelkeldoja,105,4215,2019
142,Jaana Eskori heliplaat „Armastus“,https://www.hooandja.ee/projekt/jaana-eskori-heliplaat-armastus,Jaana Eskor Muusika,Muusika,https://www.hooandja.ee/users/jaanaeskor,101,3825,2019
143,CrossFit Mängudele 2019,https://www.hooandja.ee/projekt/crossfit-mangudele-2019,Anastassia Psenitsnaja Sport,Sport,https://www.hooandja.ee/users/apsenitsnaja,102,4570,2019
141,Avalik maalimispäev,https://www.hooandja.ee/projekt/avalik-maalimispaev,Ave Maria Kunst,Kunst,https://www.hooandja.ee/users/aveangerjas,106,425,2019
140,Säkna Rehehoonele uus põrand!,https://www.hooandja.ee/projekt/sakna-rehehoonele-uus-porand,Henrik Hinrikus Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/henrikhin,101,5026,2019
135,Free Flow Studio ruumid koduks!,https://www.hooandja.ee/projekt/free-flow-studio-ruumid-koduks,Free Flow Studio Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/turundus,101,1006,2019
136,"Elulooline filmiprojekt ""Kohtumised""",https://www.hooandja.ee/projekt/elulooline-filmiprojekt-kohtumised,Jürgen Volmer Film & Foto,Film & Foto,https://www.hooandja.ee/users/jyrgenvolmer,101,3040,2019
137,Mõniste-Ritsiku kiriku elektriküttesüsteemi ja välisvalgustuse rajamine,https://www.hooandja.ee/projekt/moniste-ritsiku-kiriku-elekter-ja-valgus,Mõniste-Ritsiku Kiriku Toetajad MTÜ Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/varstukirik,105,2011,2019
138,Mart Soo & Kulgejad CD KULG II väljaandmine,https://www.hooandja.ee/projekt/mart-soo-kulgejad-cd-kulg-ii-valjaandmine,Mart Soo Muusika,Muusika,https://www.hooandja.ee/users/martsoo,111,2217,2019
139,Kalatraal Siig 4 Karile!,https://www.hooandja.ee/projekt/kalatraal-siig-4-karile,Helen Kari Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/helenkari2011,140,3510,2019
133,MandoTrio teine album,https://www.hooandja.ee/projekt/mandotrio-teine-album,Hans Mihkel Vares Muusika,Muusika,https://www.hooandja.ee/users/hansmihkelvares1,101,2519,2019
132,Saadame Annika ja Lore-Andra Hiina talendi- ja modellivõistlustele!,https://www.hooandja.ee/projekt/annika-ja-lore-andra-hiina-talendivoistusele,Kaari Pulst Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/pulstkaari1,113,2475,2019
131,"Ikevald Rannap bändi albumi ""Synchronize"" salvestus",https://www.hooandja.ee/projekt/ikevald-rannapi-albumi-synchronize-salvestus,Ikevald Muusika,Muusika,https://www.hooandja.ee/users/ikevald,104,7292,2019
128,"Uus vinge täispikk film ""Kiik, Kirves ja Igavese Armastuse Puu""",https://www.hooandja.ee/projekt/kiik-kirves-ja-igavese-armastuse-puu,UrmetMeel Film & Foto,Film & Foto,https://www.hooandja.ee/users/ida-0,101,10140,2019
129,"Märulifilm ""Õiglus""",https://www.hooandja.ee/projekt/marulifilm-oiglus,Taavo Vellend Film & Foto,Film & Foto,https://www.hooandja.ee/users/vellendtaavo,100,2000,2019
127,Eesti noolemängu meeskond WDF World Cup’ile Rumeenias,https://www.hooandja.ee/projekt/eesti-noolemangu-meeskond-wdf-world-cupile-rumeenias,Eesti Dartsi koondis 2019 Sport,Sport,https://www.hooandja.ee/users/andrespaal,101,2011,2019
126,"Praktiline käsiraamat ""Veel 100 ideed õpetajale""",https://www.hooandja.ee/projekt/praktiline-kasiraamat-veel-100-ideed-opetajale,Kristi Lõbu Trükis,Trükis,https://www.hooandja.ee/users/flicka00,119,5934,2019
